Table_num,Table_name,Category_num,Category_desc,Year,Units,Value_added,Imports,Total
1,Food dollar,2,Agribusiness,2012,Cents per Domestic Real Food Dollar,2,0.2,2.3
1,Food dollar,3,Farm production,2012,Cents per Domestic Real Food Dollar,7.3,0.7,8
1,Food dollar,4,Food processing,2012,Cents per Domestic Real Food Dollar,13.2,1.1,14.3
1,Food dollar,5,Packaging,2012,Cents per Domestic Real Food Dollar,2.2,0.7,2.9
1,Food dollar,6,Transportation,2012,Cents per Domestic Real Food Dollar,3.5,0.1,3.5
1,Food dollar,7,Wholesale trade,2012,Cents per Domestic Real Food Dollar,11.9,-0.1,11.8
1,Food dollar,8,Retail trade,2012,Cents per Domestic Real Food Dollar,14.2,0.2,14.4
1,Food dollar,9,Foodservices,2012,Cents per Domestic Real Food Dollar,30.6,0.4,31
1,Food dollar,10,Energy,2012,Cents per Domestic Real Food Dollar,3.5,1.1,4.6
1,Food dollar,11,Finance and insurance,2012,Cents per Domestic Real Food Dollar,3.4,0.2,3.5
1,Food dollar,12,Advertising,2012,Cents per Domestic Real Food Dollar,2.2,0.1,2.4
1,Food dollar,13,Legal and accounting,2012,Cents per Domestic Real Food Dollar,1.8,0.1,1.9
1,Food dollar,14,Total food dollar,2012,Cents per Domestic Real Food Dollar,,,114.7
1,Food dollar,15,Domestic food dollar,2012,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2012,Cents per Domestic Real Food Dollar,,,15.4
1,Food dollar,1,Total,2013,Cents per Domestic Real Food Dollar,95.4,4.6,100
1,Food dollar,2,Agribusiness,2013,Cents per Domestic Real Food Dollar,1.6,0.2,1.9
1,Food dollar,3,Farm production,2013,Cents per Domestic Real Food Dollar,7.9,0.7,8.6
1,Food dollar,4,Food processing,2013,Cents per Domestic Real Food Dollar,13.4,1.1,14.5
1,Food dollar,5,Packaging,2013,Cents per Domestic Real Food Dollar,2.1,0.8,2.9
1,Food dollar,6,Transportation,2013,Cents per Domestic Real Food Dollar,3.4,0.1,3.5
1,Food dollar,7,Wholesale trade,2013,Cents per Domestic Real Food Dollar,12.1,-0.1,12.1
1,Food dollar,8,Retail trade,2013,Cents per Domestic Real Food Dollar,14.4,0.3,14.6
1,Food dollar,9,Foodservices,2013,Cents per Domestic Real Food Dollar,30.2,0.4,30.6
1,Food dollar,10,Energy,2013,Cents per Domestic Real Food Dollar,3.4,0.9,4.3
1,Food dollar,11,Finance and insurance,2013,Cents per Domestic Real Food Dollar,3.3,0.2,3.5
1,Food dollar,12,Advertising,2013,Cents per Domestic Real Food Dollar,2.2,0.1,2.3
1,Food dollar,13,Legal and accounting,2013,Cents per Domestic Real Food Dollar,1.7,0.1,1.7
1,Food dollar,14,Total food dollar,2013,Cents per Domestic Real Food Dollar,,,114.7
1,Food dollar,15,Domestic food dollar,2013,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2013,Cents per Domestic Real Food Dollar,,,15.1
1,Food dollar,1,Total,2014,Cents per Domestic Real Food Dollar,95.2,4.8,100
1,Food dollar,2,Agribusiness,2014,Cents per Domestic Real Food Dollar,1.7,0.3,1.9
1,Food dollar,3,Farm production,2014,Cents per Domestic Real Food Dollar,7.2,0.8,8
1,Food dollar,4,Food processing,2014,Cents per Domestic Real Food Dollar,13.3,1,14.3
1,Food dollar,5,Packaging,2014,Cents per Domestic Real Food Dollar,2,0.8,2.8
1,Food dollar,6,Transportation,2014,Cents per Domestic Real Food Dollar,3.4,0.1,3.4
1,Food dollar,7,Wholesale trade,2014,Cents per Domestic Real Food Dollar,11.7,0,11.7
1,Food dollar,8,Retail trade,2014,Cents per Domestic Real Food Dollar,14,0.3,14.3
1,Food dollar,9,Foodservices,2014,Cents per Domestic Real Food Dollar,31.8,0.4,32.2
1,Food dollar,10,Energy,2014,Cents per Domestic Real Food Dollar,3.4,0.9,4.3
1,Food dollar,11,Finance and insurance,2014,Cents per Domestic Real Food Dollar,3.7,0.2,3.9
1,Food dollar,12,Advertising,2014,Cents per Domestic Real Food Dollar,2.2,0.1,2.3
1,Food dollar,13,Legal and accounting,2014,Cents per Domestic Real Food Dollar,1.6,0.1,1.7
1,Food dollar,14,Total food dollar,2014,Cents per Domestic Real Food Dollar,,,115.6
1,Food dollar,15,Domestic food dollar,2014,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2014,Cents per Domestic Real Food Dollar,,,14.8
1,Food dollar,1,Total,2015,Cents per Domestic Real Food Dollar,95.2,4.8,100
1,Food dollar,2,Agribusiness,2015,Cents per Domestic Real Food Dollar,1.5,0.3,1.8
1,Food dollar,3,Farm production,2015,Cents per Domestic Real Food Dollar,6.7,0.8,7.5
1,Food dollar,4,Food processing,2015,Cents per Domestic Real Food Dollar,13.4,1.2,14.6
1,Food dollar,5,Packaging,2015,Cents per Domestic Real Food Dollar,2,0.8,2.8
1,Food dollar,6,Transportation,2015,Cents per Domestic Real Food Dollar,3.4,0.1,3.5
1,Food dollar,7,Wholesale trade,2015,Cents per Domestic Real Food Dollar,12,0,11.9
1,Food dollar,8,Retail trade,2015,Cents per Domestic Real Food Dollar,14.2,0.3,14.5
1,Food dollar,9,Foodservices,2015,Cents per Domestic Real Food Dollar,31.7,0.5,32.1
1,Food dollar,10,Energy,2015,Cents per Domestic Real Food Dollar,3.3,0.7,4
1,Food dollar,11,Finance and insurance,2015,Cents per Domestic Real Food Dollar,3.8,0.2,4
1,Food dollar,12,Advertising,2015,Cents per Domestic Real Food Dollar,2.2,0.1,2.3
1,Food dollar,13,Legal and accounting,2015,Cents per Domestic Real Food Dollar,1.6,0,1.6
1,Food dollar,14,Total food dollar,2015,Cents per Domestic Real Food Dollar,,,115.7
1,Food dollar,15,Domestic food dollar,2015,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2015,Cents per Domestic Real Food Dollar,,,14.3
1,Food dollar,1,Total,2016,Cents per Domestic Real Food Dollar,94.8,5.2,100
1,Food dollar,2,Agribusiness,2016,Cents per Domestic Real Food Dollar,1.5,0.3,1.9
1,Food dollar,3,Farm production,2016,Cents per Domestic Real Food Dollar,6.5,0.9,7.4
1,Food dollar,4,Food processing,2016,Cents per Domestic Real Food Dollar,13.5,1.3,14.7
1,Food dollar,5,Packaging,2016,Cents per Domestic Real Food Dollar,2,0.8,2.8
1,Food dollar,6,Transportation,2016,Cents per Domestic Real Food Dollar,3.4,0.1,3.5
1,Food dollar,7,Wholesale trade,2016,Cents per Domestic Real Food Dollar,12,0,12
1,Food dollar,8,Retail trade,2016,Cents per Domestic Real Food Dollar,14.4,0.3,14.7
1,Food dollar,9,Foodservices,2016,Cents per Domestic Real Food Dollar,31,0.5,31.4
1,Food dollar,10,Energy,2016,Cents per Domestic Real Food Dollar,3.2,0.7,3.8
1,Food dollar,11,Finance and insurance,2016,Cents per Domestic Real Food Dollar,4,0.2,4.2
1,Food dollar,12,Advertising,2016,Cents per Domestic Real Food Dollar,2.2,0.1,2.4
1,Food dollar,13,Legal and accounting,2016,Cents per Domestic Real Food Dollar,1.5,0.1,1.5
1,Food dollar,14,Total food dollar,2016,Cents per Domestic Real Food Dollar,,,115.9
1,Food dollar,15,Domestic food dollar,2016,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2016,Cents per Domestic Real Food Dollar,,,14.6
1,Food dollar,1,Total,2017,Cents per Domestic Real Food Dollar,95.1,4.9,100
1,Food dollar,2,Agribusiness,2017,Cents per Domestic Real Food Dollar,1.3,0.3,1.6
1,Food dollar,3,Farm production,2017,Cents per Domestic Real Food Dollar,6.9,1,7.8
1,Food dollar,4,Food processing,2017,Cents per Domestic Real Food Dollar,13.6,1.1,14.8
1,Food dollar,5,Packaging,2017,Cents per Domestic Real Food Dollar,1.9,0.8,2.6
1,Food dollar,6,Transportation,2017,Cents per Domestic Real Food Dollar,3.4,0.1,3.5
1,Food dollar,7,Wholesale trade,2017,Cents per Domestic Real Food Dollar,11.7,0,11.7
1,Food dollar,8,Retail trade,2017,Cents per Domestic Real Food Dollar,14.7,0.3,15
1,Food dollar,9,Foodservices,2017,Cents per Domestic Real Food Dollar,30.7,0.4,31.2
1,Food dollar,10,Energy,2017,Cents per Domestic Real Food Dollar,3.3,0.6,3.9
1,Food dollar,11,Finance and insurance,2017,Cents per Domestic Real Food Dollar,4,0.2,4.2
1,Food dollar,12,Advertising,2017,Cents per Domestic Real Food Dollar,2.2,0.1,2.3
1,Food dollar,13,Legal and accounting,2017,Cents per Domestic Real Food Dollar,1.4,0,1.5
1,Food dollar,14,Total food dollar,2017,Cents per Domestic Real Food Dollar,,,115.3
1,Food dollar,15,Domestic food dollar,2017,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2017,Cents per Domestic Real Food Dollar,,,14.7
1,Food dollar,1,Total,2018,Cents per Domestic Real Food Dollar,95.2,4.8,100
1,Food dollar,2,Agribusiness,2018,Cents per Domestic Real Food Dollar,1.3,0.3,1.6
1,Food dollar,3,Farm production,2018,Cents per Domestic Real Food Dollar,6.9,1,7.8
1,Food dollar,4,Food processing,2018,Cents per Domestic Real Food Dollar,13.5,1.1,14.7
1,Food dollar,5,Packaging,2018,Cents per Domestic Real Food Dollar,1.9,0.8,2.7
1,Food dollar,6,Transportation,2018,Cents per Domestic Real Food Dollar,3.5,0.1,3.5
1,Food dollar,7,Wholesale trade,2018,Cents per Domestic Real Food Dollar,11.8,-0.1,11.7
1,Food dollar,8,Retail trade,2018,Cents per Domestic Real Food Dollar,14.4,0.3,14.7
1,Food dollar,9,Foodservices,2018,Cents per Domestic Real Food Dollar,31,0.4,31.4
1,Food dollar,10,Energy,2018,Cents per Domestic Real Food Dollar,3.2,0.6,3.8
1,Food dollar,11,Finance and insurance,2018,Cents per Domestic Real Food Dollar,3.9,0.1,4
1,Food dollar,12,Advertising,2018,Cents per Domestic Real Food Dollar,2.3,0.1,2.5
1,Food dollar,13,Legal and accounting,2018,Cents per Domestic Real Food Dollar,1.4,0,1.5
1,Food dollar,14,Total food dollar,2018,Cents per Domestic Real Food Dollar,,,115.8
1,Food dollar,15,Domestic food dollar,2018,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2018,Cents per Domestic Real Food Dollar,,,14.7
1,Food dollar,1,Total,2019,Cents per Domestic Real Food Dollar,95.3,4.7,100
1,Food dollar,2,Agribusiness,2019,Cents per Domestic Real Food Dollar,1.4,0.3,1.7
1,Food dollar,3,Farm production,2019,Cents per Domestic Real Food Dollar,6.2,1,7.3
1,Food dollar,4,Food processing,2019,Cents per Domestic Real Food Dollar,13.4,1.2,14.6
1,Food dollar,5,Packaging,2019,Cents per Domestic Real Food Dollar,2,0.9,2.8
1,Food dollar,6,Transportation,2019,Cents per Domestic Real Food Dollar,3.4,0.1,3.5
1,Food dollar,7,Wholesale trade,2019,Cents per Domestic Real Food Dollar,11.7,-0.3,11.4
1,Food dollar,8,Retail trade,2019,Cents per Domestic Real Food Dollar,14.4,0.2,14.6
1,Food dollar,9,Foodservices,2019,Cents per Domestic Real Food Dollar,31.5,0.4,31.9
1,Food dollar,10,Energy,2019,Cents per Domestic Real Food Dollar,3.2,0.5,3.7
1,Food dollar,11,Finance and insurance,2019,Cents per Domestic Real Food Dollar,4.1,0.2,4.2
1,Food dollar,12,Advertising,2019,Cents per Domestic Real Food Dollar,2.5,0.1,2.6
1,Food dollar,13,Legal and accounting,2019,Cents per Domestic Real Food Dollar,1.4,0,1.5
1,Food dollar,14,Total food dollar,2019,Cents per Domestic Real Food Dollar,,,116.2
1,Food dollar,15,Domestic food dollar,2019,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2019,Cents per Domestic Real Food Dollar,,,14.4
1,Food dollar,1,Total,2020,Cents per Domestic Real Food Dollar,95.4,4.6,100
1,Food dollar,2,Agribusiness,2020,Cents per Domestic Real Food Dollar,1.6,0.3,1.9
1,Food dollar,3,Farm production,2020,Cents per Domestic Real Food Dollar,6.2,1,7.2
1,Food dollar,4,Food processing,2020,Cents per Domestic Real Food Dollar,14.6,1.3,16
1,Food dollar,5,Packaging,2020,Cents per Domestic Real Food Dollar,2,0.9,2.9
1,Food dollar,6,Transportation,2020,Cents per Domestic Real Food Dollar,3.6,0,3.6
1,Food dollar,7,Wholesale trade,2020,Cents per Domestic Real Food Dollar,12.2,-0.3,12
1,Food dollar,8,Retail trade,2020,Cents per Domestic Real Food Dollar,15.5,0.2,15.7
1,Food dollar,9,Foodservices,2020,Cents per Domestic Real Food Dollar,27.6,0.4,28
1,Food dollar,10,Energy,2020,Cents per Domestic Real Food Dollar,3.1,0.4,3.5
1,Food dollar,11,Finance and insurance,2020,Cents per Domestic Real Food Dollar,4.4,0.2,4.5
1,Food dollar,12,Advertising,2020,Cents per Domestic Real Food Dollar,2.7,0.1,2.8
1,Food dollar,13,Legal and accounting,2020,Cents per Domestic Real Food Dollar,1.4,0,1.5
1,Food dollar,14,Total food dollar,2020,Cents per Domestic Real Food Dollar,,,116.3
1,Food dollar,15,Domestic food dollar,2020,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2020,Cents per Domestic Real Food Dollar,,,14.6
1,Food dollar,1,Total,2021,Cents per Domestic Real Food Dollar,95.6,4.4,100
1,Food dollar,2,Agribusiness,2021,Cents per Domestic Real Food Dollar,1.2,0.3,1.5
1,Food dollar,3,Farm production,2021,Cents per Domestic Real Food Dollar,7.2,0.9,8.1
1,Food dollar,4,Food processing,2021,Cents per Domestic Real Food Dollar,14.1,1,15.1
1,Food dollar,5,Packaging,2021,Cents per Domestic Real Food Dollar,1.8,1,2.8
1,Food dollar,6,Transportation,2021,Cents per Domestic Real Food Dollar,3.3,0,3.3
1,Food dollar,7,Wholesale trade,2021,Cents per Domestic Real Food Dollar,11.4,-0.2,11.2
1,Food dollar,8,Retail trade,2021,Cents per Domestic Real Food Dollar,13.5,0.2,13.7
1,Food dollar,9,Foodservices,2021,Cents per Domestic Real Food Dollar,32,0.5,32.5
1,Food dollar,10,Energy,2021,Cents per Domestic Real Food Dollar,3,0.5,3.4
1,Food dollar,11,Finance and insurance,2021,Cents per Domestic Real Food Dollar,4.3,0.2,4.4
1,Food dollar,12,Advertising,2021,Cents per Domestic Real Food Dollar,2.8,0.1,2.9
1,Food dollar,13,Legal and accounting,2021,Cents per Domestic Real Food Dollar,1.4,0,1.4
1,Food dollar,14,Total food dollar,2021,Cents per Domestic Real Food Dollar,,,116.7
1,Food dollar,15,Domestic food dollar,2021,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2021,Cents per Domestic Real Food Dollar,,,13.9
1,Food dollar,1,Total,2022,Cents per Domestic Real Food Dollar,95.6,4.4,100
1,Food dollar,2,Agribusiness,2022,Cents per Domestic Real Food Dollar,1.1,0.3,1.4
1,Food dollar,3,Farm production,2022,Cents per Domestic Real Food Dollar,7.7,1,8.8
1,Food dollar,4,Food processing,2022,Cents per Domestic Real Food Dollar,13.5,1,14.5
1,Food dollar,5,Packaging,2022,Cents per Domestic Real Food Dollar,1.6,1,2.6
1,Food dollar,6,Transportation,2022,Cents per Domestic Real Food Dollar,3.2,0,3.2
1,Food dollar,7,Wholesale trade,2022,Cents per Domestic Real Food Dollar,10.8,-0.2,10.6
1,Food dollar,8,Retail trade,2022,Cents per Domestic Real Food Dollar,13.6,0.2,13.8
1,Food dollar,9,Foodservices,2022,Cents per Domestic Real Food Dollar,33.4,0.5,33.9
1,Food dollar,10,Energy,2022,Cents per Domestic Real Food Dollar,3,0.4,3.5
1,Food dollar,11,Finance and insurance,2022,Cents per Domestic Real Food Dollar,4.2,0.2,4.3
1,Food dollar,12,Advertising,2022,Cents per Domestic Real Food Dollar,2.8,0.1,2.9
1,Food dollar,13,Legal and accounting,2022,Cents per Domestic Real Food Dollar,1.4,0,1.5
1,Food dollar,14,Total food dollar,2022,Cents per Domestic Real Food Dollar,,,117.8
1,Food dollar,15,Domestic food dollar,2022,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2022,Cents per Domestic Real Food Dollar,,,14
1,Food dollar,1,Total,2023,Cents per Domestic Real Food Dollar,96,4.1,100
1,Food dollar,2,Agribusiness,2023,Cents per Domestic Real Food Dollar,1.1,0.3,1.4
1,Food dollar,3,Farm production,2023,Cents per Domestic Real Food Dollar,7.5,0.9,8.4
1,Food dollar,4,Food processing,2023,Cents per Domestic Real Food Dollar,13.6,1,14.6
1,Food dollar,5,Packaging,2023,Cents per Domestic Real Food Dollar,1.6,0.9,2.5
1,Food dollar,6,Transportation,2023,Cents per Domestic Real Food Dollar,2.9,0,2.9
1,Food dollar,7,Wholesale trade,2023,Cents per Domestic Real Food Dollar,10.1,-0.2,9.9
1,Food dollar,8,Retail trade,2023,Cents per Domestic Real Food Dollar,13.5,0.2,13.7
1,Food dollar,9,Foodservices,2023,Cents per Domestic Real Food Dollar,34.3,0.4,34.7
1,Food dollar,10,Energy,2023,Cents per Domestic Real Food Dollar,3,0.4,3.4
1,Food dollar,11,Finance and insurance,2023,Cents per Domestic Real Food Dollar,4.7,0.2,4.8
1,Food dollar,12,Advertising,2023,Cents per Domestic Real Food Dollar,2.9,0.1,3
1,Food dollar,13,Legal and accounting,2023,Cents per Domestic Real Food Dollar,1.4,0,1.5
1,Food dollar,14,Total food dollar,2023,Cents per Domestic Real Food Dollar,,,117.2
1,Food dollar,15,Domestic food dollar,2023,Cents per Domestic Real Food Dollar,,,100
1,Food dollar,16,Farm share,2023,Cents per Domestic Real Food Dollar,,,13.6
2,Food at home dollar,1,Total,1993,Cents per Domestic Real Food Dollar,,5.2,100
2,Food at home dollar,2,Agribusiness,1993,Cents per Domestic Real Food Dollar,,0.5,4.9
2,Food at home dollar,3,Farm production,1993,Cents per Domestic Real Food Dollar,,0.9,10.9
2,Food at home dollar,4,Food processing,1993,Cents per Domestic Real Food Dollar,,1,28
2,Food at home dollar,5,Packaging,1993,Cents per Domestic Real Food Dollar,,0.9,4.9
2,Food at home dollar,6,Transportation,1993,Cents per Domestic Real Food Dollar,,0.2,5.7
2,Food at home dollar,7,Wholesale trade,1993,Cents per Domestic Real Food Dollar,,-0.1,11.2
2,Food at home dollar,8,Retail trade,1993,Cents per Domestic Real Food Dollar,,0.3,19.5
2,Food at home dollar,9,Foodservices,1993,Cents per Domestic Real Food Dollar,,0,0.2
2,Food at home dollar,10,Energy,1993,Cents per Domestic Real Food Dollar,,1.5,5.6
2,Food at home dollar,11,Finance and insurance,1993,Cents per Domestic Real Food Dollar,,0,3.3
2,Food at home dollar,12,Advertising,1993,Cents per Domestic Real Food Dollar,,0.1,3
2,Food at home dollar,13,Legal and accounting,1993,Cents per Domestic Real Food Dollar,,0,1.7
2,Food at home dollar,14,Total food dollar,1993,Cents per Domestic Real Food Dollar,,,106.2
2,Food at home dollar,15,Domestic food dollar,1993,Cents per Domestic Real Food Dollar,,,100
2,Food at home dollar,16,Farm share,1993,Cents per Domestic Real Food Dollar,,,23.2
2,Food at home dollar,1,Total,1994,Cents per Domestic Real Food Dollar,,5.4,100
2,Food at home dollar,2,Agribusiness,1994,Cents per Domestic Real Food Dollar,,0.5,4.7
2,Food at home dollar,3,Farm production,1994,Cents per Domestic Real Food Dollar,,0.9,10.9
2,Food at home dollar,4,Food processing,1994,Cents per Domestic Real Food Dollar,,1,28.2
2,Food at home dollar,5,Packaging,1994,Cents per Domestic Real Food Dollar,,0.9,4.8
2,Food at home dollar,6,Transportation,1994,Cents per Domestic Real Food Dollar,,0.2,5.5
2,Food at home dollar,7,Wholesale trade,1994,Cents per Domestic Real Food Dollar,,-0.2,10.8
2,Food at home dollar,8,Retail trade,1994,Cents per Domestic Real Food Dollar,,0.3,19.3
2,Food at home dollar,9,Foodservices,1994,Cents per Domestic Real Food Dollar,,0,0.2
2,Food at home dollar,10,Energy,1994,Cents per Domestic Real Food Dollar,,1.8,6.1
2,Food at home dollar,11,Finance and insurance,1994,Cents per Domestic Real Food Dollar,,0.1,3.4
2,Food at home dollar,12,Advertising,1994,Cents per Domestic Real Food Dollar,,0.1,3
2,Food at home dollar,13,Legal and accounting,1994,Cents per Domestic Real Food Dollar,,0,1.8
2,Food at home dollar,14,Total food dollar,1994,Cents per Domestic Real Food Dollar,,,106.4
2,Food at home dollar,15,Domestic food dollar,1994,Cents per Domestic Real Food Dollar,,,100
2,Food at home dollar,16,Farm share,1994,Cents per Domestic Real Food Dollar,,,23.2
2,Food at home dollar,1,Total,1995,Cents per Domestic Real Food Dollar,,5.8,100
2,Food at home dollar,2,Agribusiness,1995,Cents per Domestic Real Food Dollar,,0.5,4.8
2,Food at home dollar,3,Farm production,1995,Cents per Domestic Real Food Dollar,,1,11.2
2,Food at home dollar,4,Food processing,1995,Cents per Domestic Real Food Dollar,,1.1,27.5
2,Food at home dollar,5,Packaging,1995,Cents per Domestic Real Food Dollar,,0.8,4.5
2,Food at home dollar,6,Transportation,1995,Cents per Domestic Real Food Dollar,,0.2,5.5
2,Food at home dollar,7,Wholesale trade,1995,Cents per Domestic Real Food Dollar,,-0.2,10.7
2,Food at home dollar,8,Retail trade,1995,Cents per Domestic Real Food Dollar,,0.3,19.5
2,Food at home dollar,9,Foodservices,1995,Cents per Domestic Real Food Dollar,,0,0.3
2,Food at home dollar,10,Energy,1995,Cents per Domestic Real Food Dollar,,2,6.6
2,Food at home dollar,11,Finance and insurance,1995,Cents per Domestic Real Food Dollar,,0.1,3.5
2,Food at home dollar,12,Advertising,1995,Cents per Domestic Real Food Dollar,,0.1,3
2,Food at home dollar,13,Legal and accounting,1995,Cents per Domestic Real Food Dollar,,0,1.7
2,Food at home dollar,14,Total food dollar,1995,Cents per Domestic Real Food Dollar,,,106.7
